,QQQ,QLD
2017-01-24,2707.91,1176.3
2017-01-25,2735.17,1199.72
2017-01-26,2738.0,1201.59
2017-01-27,2743.23,1206.2
2017-01-30,2721.86,1188.14
2017-01-31,2716.41,1183.16
2017-02-01,2735.17,1199.23
2017-02-02,2732.77,1197.11
2017-02-03,2740.62,1203.34
2017-02-06,2743.89,1206.58
2017-02-07,2753.92,1215.3
2017-02-08,2758.5,1219.91
2017-02-09,2768.53,1228.38
2017-02-10,2777.69,1236.23
2017-02-13,2793.39,1250.3
2017-02-14,2802.77,1258.28
2017-02-15,2819.34,1272.73
2017-02-16,2818.47,1272.36
2017-02-17,2830.68,1283.44
2017-02-21,2844.63,1295.65
2017-02-22,2845.72,1296.77
2017-02-23,2835.04,1287.43
2017-02-24,2840.49,1291.42
2017-02-27,2843.98,1295.03
2017-02-28,2835.26,1286.81
2017-03-01,2866.22,1314.71
2017-03-02,2851.83,1301.76
2017-03-03,2857.06,1306.24
2017-03-06,2850.74,1300.64
2017-03-07,2845.94,1295.4
2017-03-08,2850.96,1300.14
2017-03-09,2853.14,1301.88
2017-03-10,2865.13,1313.09
2017-03-13,2869.93,1317.08
2017-03-14,2862.95,1310.23
2017-03-15,2880.61,1326.55
2017-03-16,2878.65,1325.55
2017-03-17,2877.65,1323.06
2017-03-20,2880.27,1325.93
2017-03-21,2836.57,1286.56
2017-03-22,2855.8,1303.37
2017-03-23,2848.59,1297.26
2017-03-24,2854.49,1301.0
2017-03-27,2859.08,1306.24
2017-03-28,2876.56,1321.81
2017-03-29,2889.89,1334.15
2017-03-30,2894.69,1337.89
2017-03-31,2892.73,1336.52
2017-04-03,2890.98,1334.52
2017-04-04,2895.57,1338.26
2017-04-05,2883.77,1328.04
2017-04-06,2885.3,1329.29
2017-04-07,2883.77,1327.92
2017-04-10,2884.86,1329.16
2017-04-11,2872.41,1317.82
2017-04-12,2860.82,1306.86
2017-04-13,2849.46,1295.77
2017-04-17,2873.06,1316.95
2017-04-18,2868.69,1313.59
2017-04-19,2873.28,1317.33
2017-04-20,2897.32,1338.26
2017-04-21,2896.66,1338.26
2017-04-24,2931.62,1370.53
2017-04-25,2952.82,1390.47
2017-04-26,2948.67,1386.48
2017-04-27,2966.37,1402.68
2017-04-28,2971.61,1407.66
2017-05-01,2998.05,1431.46
2017-05-02,3003.08,1437.32
2017-05-03,2993.46,1427.98
2017-05-04,2994.56,1428.97
2017-05-05,3005.48,1439.19
2017-05-08,3012.04,1445.42
2017-05-09,3022.53,1455.64
2017-05-10,3024.27,1456.88
2017-05-11,3021.87,1454.52
2017-05-12,3028.65,1461.12
2017-05-15,3038.26,1470.09
2017-05-16,3050.93,1482.8
2017-05-17,2973.36,1406.79
2017-05-18,2999.36,1430.72
2017-05-19,3012.04,1443.55
2017-05-22,3037.39,1467.85
2017-05-23,3040.45,1470.22
2017-05-24,3054.43,1484.17
2017-05-25,3080.43,1508.72
2017-05-26,3085.9,1513.95
2017-05-30,3088.52,1516.82
2017-05-31,3087.43,1514.95
2017-06-01,3099.44,1528.16
2017-06-02,3134.84,1561.3
2017-06-05,3134.19,1561.05
2017-06-06,3121.73,1549.59
2017-06-07,3133.97,1560.68
2017-06-08,3137.25,1564.29
2017-06-09,3058.8,1485.67
2017-06-12,3042.41,1469.22
2017-06-13,3067.1,1493.02
2017-06-14,3053.77,1479.69
2017-06-15,3040.23,1465.86
2017-06-16,3027.05,1455.26
2017-06-19,3077.66,1501.99
2017-06-20,3053.56,1478.94
2017-06-21,3083.8,1507.81
2017-06-22,3082.92,1506.69
2017-06-23,3094.75,1517.78
2017-06-26,3080.29,1504.2
2017-06-27,3024.42,1449.62
2017-06-28,3068.02,1489.99
2017-06-29,3014.77,1438.78
2017-06-30,3015.87,1437.03
2017-07-03,2984.1,1409.49
2017-07-05,3013.46,1436.91
2017-07-06,2986.29,1410.61
2017-07-07,3018.5,1440.02
2017-07-10,3038.22,1459.96
2017-07-11,3046.77,1467.94
2017-07-12,3082.92,1503.45
2017-07-13,3089.71,1509.68
2017-07-14,3114.03,1532.61
2017-07-17,3115.57,1534.23
2017-07-18,3136.38,1555.17
2017-07-19,3154.79,1573.11
2017-07-20,3158.95,1577.1
2017-07-21,3157.64,1574.85
2017-07-24,3172.1,1588.81
2017-07-25,3163.99,1582.08
2017-07-26,3174.29,1591.8
2017-07-27,3154.35,1573.11
2017-07-28,3151.72,1568.87
2017-07-31,3138.35,1554.92
2017-08-01,3145.59,1561.65
2017-08-02,3154.13,1570.12
2017-08-03,3141.86,1559.65
2017-08-04,3147.56,1563.64
2017-08-07,3167.5,1582.58
2017-08-08,3162.02,1578.09
2017-08-09,3157.86,1573.61
2017-08-10,3090.15,1505.32
2017-08-11,3113.6,1528.0
2017-08-14,3153.69,1567.63
2017-08-15,3155.88,1569.62
2017-08-16,3161.36,1575.6
2017-08-17,3096.72,1511.3
2017-08-18,3094.53,1507.31
2017-08-21,3090.59,1505.57
2017-08-22,3137.7,1550.43
2017-08-23,3126.52,1538.72
2017-08-24,3117.32,1530.74
2017-08-25,3110.75,1523.76
2017-08-28,3120.39,1531.49
2017-08-29,3132.66,1544.2
2017-08-30,3169.47,1581.08
2017-08-31,3203.43,1610.49
2017-09-01,3199.05,1610.24
2017-09-05,3170.35,1580.59
2017-09-06,3179.99,1589.81
2017-09-07,3187.44,1597.53
2017-09-08,3159.83,1570.37
2017-09-11,3196.2,1604.26
2017-09-12,3203.87,1613.23
2017-09-13,3208.25,1617.72
2017-09-14,3189.41,1598.28
2017-09-15,3200.36,1608.5
2017-09-18,3196.18,1605.01
2017-09-19,3201.67,1610.49
2017-09-20,3191.79,1601.02
2017-09-21,3172.24,1580.09
2017-09-22,3169.17,1577.6
2017-09-25,3135.79,1544.7
2017-09-26,3143.91,1552.17
2017-09-27,3172.24,1579.84
2017-09-28,3171.14,1578.34
2017-09-29,3193.98,1600.52
2017-10-02,3196.84,1602.77
2017-10-03,3203.64,1610.74
2017-10-04,3206.72,1612.99
2017-10-05,3238.12,1644.89
2017-10-06,3242.51,1648.38
2017-10-09,3238.78,1645.38
2017-10-10,3241.19,1647.63
2017-10-11,3250.86,1657.6
2017-10-12,3244.93,1651.37
2017-10-13,3257.44,1663.33
2017-10-16,3268.64,1674.79
2017-10-17,3272.82,1678.53
2017-10-18,3268.86,1674.79
2017-10-19,3256.79,1662.33
2017-10-20,3265.57,1670.81
2017-10-23,3244.27,1649.12
2017-10-24,3249.76,1655.35
2017-10-25,3237.46,1641.9
2017-10-26,3227.14,1632.43
2017-10-27,3321.13,1724.64
2017-10-30,3328.59,1734.11
2017-10-31,3341.11,1746.57
2017-11-01,3340.01,1745.82
2017-11-02,3333.64,1737.85
2017-11-03,3365.7,1770.75
2017-11-06,3377.12,1783.21
2017-11-07,3379.1,1785.2
2017-11-08,3392.71,1799.9
2017-11-09,3374.93,1779.97
2017-11-10,3374.71,1780.46
2017-11-13,3378.88,1784.2
2017-11-14,3366.58,1771.99
2017-11-15,3350.77,1753.55
2017-11-16,3393.59,1799.16
2017-11-17,3380.64,1785.45
2017-11-20,3378.0,1782.46
2017-11-21,3414.67,1820.34
2017-11-22,3418.85,1825.33
2017-11-24,3431.36,1838.78
2017-11-27,3429.83,1836.79
2017-11-28,3438.61,1846.01
2017-11-29,3378.66,1782.71
2017-11-30,3406.99,1811.37
2017-12-01,3392.49,1795.92
2017-12-04,3353.41,1754.55
2017-12-05,3355.6,1755.04
2017-12-06,3370.75,1770.99
2017-12-07,3382.17,1783.46
2017-12-08,3397.11,1799.16
2017-12-11,3423.46,1827.07
2017-12-12,3418.85,1821.84
2017-12-13,3425.43,1828.32
2017-12-14,3423.02,1825.57
2017-12-15,3461.89,1865.45
2017-12-18,3490.92,1897.6
2017-12-19,3470.23,1876.17
2017-12-20,3466.49,1871.43
2017-12-21,3466.93,1871.68
2017-12-22,3462.97,1867.2
2017-12-26,3444.27,1847.01
2017-12-27,3444.71,1847.26
2017-12-28,3448.89,1851.0
2017-12-29,3427.54,1827.57
2018-01-02,3487.62,1890.87
2018-01-03,3521.51,1927.76
2018-01-04,3527.67,1934.74
2018-01-05,3563.1,1973.12
2018-01-08,3576.96,1987.82
2018-01-09,3577.18,1989.56
2018-01-10,3568.82,1978.6
2018-01-11,3593.24,2006.01
2018-01-12,3619.65,2034.43
2018-01-16,3609.31,2022.96
2018-01-17,3648.26,2066.58
2018-01-18,3648.92,2067.32
2018-01-19,3660.36,2080.53
2018-01-22,3699.53,2124.64
2018-01-23,3730.12,2159.29
2018-01-24,3705.91,2132.87
2018-01-25,3704.59,2130.13
2018-01-26,3761.36,2192.43
2018-01-29,3743.1,2172.75
2018-01-30,3712.29,2137.85
2018-01-31,3727.7,2153.56
2018-02-01,3696.01,2117.92
2018-02-02,3622.29,2032.18
2018-02-05,3479.48,1874.92
2018-02-06,3571.68,1970.37
2018-02-07,3525.47,1920.03
2018-02-08,3376.71,1760.03
2018-02-09,3435.03,1817.85
2018-02-12,3495.98,1884.14
2018-02-13,3514.03,1901.09
2018-02-14,3579.82,1973.86
2018-02-15,3646.28,2044.64
2018-02-16,3629.99,2029.44
2018-02-20,3637.25,2034.43
2018-02-21,3626.91,2022.46
2018-02-22,3626.47,2024.71
2018-02-23,3700.63,2104.71
2018-02-26,3749.7,2160.03
2018-02-27,3703.27,2106.2
2018-02-28,3679.5,2079.78
2018-03-01,3619.43,2013.99
2018-03-02,3652.66,2049.13
2018-03-05,3693.15,2093.49
2018-03-06,3708.77,2110.94
2018-03-07,3717.35,2120.41
2018-03-08,3737.82,2144.08
2018-03-09,3810.44,2225.58
2018-03-12,3830.68,2246.02
2018-03-13,3778.53,2190.69
2018-03-14,3777.87,2188.95
2018-03-15,3774.57,2182.96
2018-03-16,3763.35,2172.5
2018-03-19,3683.04,2080.28
2018-03-20,3695.16,2092.0
2018-03-21,3679.07,2072.56
2018-03-22,3588.26,1969.38
2018-03-23,3493.71,1864.7
2018-03-26,3623.53,2005.02
2018-03-27,3506.27,1872.68
2018-03-28,3465.94,1831.81
2018-03-29,3529.41,1899.1
2018-04-02,3427.59,1789.94
2018-04-03,3466.16,1828.32
2018-04-04,3520.82,1875.67
2018-04-05,3540.88,1906.07
2018-04-06,3452.27,1814.11
2018-04-09,3476.52,1835.29
2018-04-10,3553.22,1916.04
2018-04-11,3532.72,1896.11
2018-04-12,3575.26,1939.47
2018-04-13,3556.75,1921.28
2018-04-16,3583.86,1948.44
2018-04-17,3661.0,2031.43
2018-04-18,3668.49,2040.91
2018-04-19,3634.77,2006.26
2018-04-20,3577.24,1940.97
2018-04-23,3568.21,1930.5
2018-04-24,3492.61,1848.5
2018-04-25,3496.79,1854.24
2018-04-26,3570.41,1929.0
2018-04-27,3572.61,1932.24
2018-04-30,3547.27,1904.08
2018-05-01,3587.82,1945.95
2018-05-02,3566.66,1925.02
2018-05-03,3566.22,1923.77
2018-05-04,3633.89,1996.29
2018-05-07,3664.08,2027.7
2018-05-08,3660.34,2023.21
2018-05-09,3700.23,2070.06
2018-05-10,3738.58,2111.93
2018-05-11,3735.06,2107.95
2018-05-14,3741.45,2114.18
2018-05-15,3700.01,2067.57
2018-05-16,3724.48,2095.24
2018-05-17,3710.15,2077.54
2018-05-18,3690.97,2056.11
2018-05-21,3711.69,2080.03
2018-05-22,3706.84,2074.05
2018-05-23,3738.14,2108.69
2018-05-24,3737.04,2106.7
2018-05-25,3740.79,2111.19
2018-05-29,3724.26,2092.25
2018-05-30,3750.93,2121.41
2018-05-31,3748.5,2118.66
2018-06-01,3807.35,2185.21
2018-06-04,3841.73,2222.59
2018-06-05,3853.64,2237.05
2018-06-06,3876.12,2263.71
2018-06-07,3844.6,2228.32
2018-06-08,3844.82,2226.08
2018-06-11,3855.18,2238.04
2018-06-12,3875.46,2261.72
2018-06-13,3875.24,2259.73
2018-06-14,3914.47,2306.83
2018-06-15,3900.8,2290.63
2018-06-18,3898.56,2287.89
2018-06-19,3887.52,2273.93
2018-06-20,3915.13,2306.33
2018-06-21,3881.11,2265.46
2018-06-22,3872.5,2251.0
2018-06-25,3785.25,2153.06
2018-06-26,3800.71,2171.25
2018-06-27,3749.02,2109.69
2018-06-28,3781.27,2148.07
2018-06-29,3791.43,2154.8
2018-07-02,3816.83,2187.2
2018-07-03,3772.66,2136.11
2018-07-05,3819.48,2189.19
2018-07-06,3878.9,2255.24
2018-07-09,3913.8,2297.11
2018-07-10,3916.67,2300.6
2018-07-11,3896.79,2277.67
2018-07-12,3963.94,2352.44
2018-07-13,3967.25,2357.17
2018-07-16,3957.76,2346.95
2018-07-17,3981.83,2376.36
2018-07-18,3974.32,2365.89
2018-07-19,3954.44,2342.72
2018-07-20,3953.56,2339.73
2018-07-23,3966.15,2354.43
2018-07-24,3982.49,2374.87
2018-07-25,4038.16,2439.91
2018-07-26,3976.97,2369.13
2018-07-27,3923.3,2303.84
2018-07-30,3867.86,2237.79
2018-07-31,3897.46,2263.46
2018-08-01,3912.25,2287.39
2018-08-02,3965.49,2349.7
2018-08-03,3977.64,2363.15
2018-08-06,4001.05,2392.56
2018-08-07,4015.63,2406.77
2018-08-08,4020.49,2411.0
2018-08-09,4018.06,2409.01
2018-08-10,3987.35,2373.12
2018-08-13,3982.94,2368.89
2018-08-14,4007.9,2397.55
2018-08-15,3958.86,2339.98
2018-08-16,3971.89,2352.94
2018-08-17,3972.78,2354.18
2018-08-20,3969.24,2350.69
2018-08-21,3983.82,2366.89
2018-08-22,3999.28,2384.34
2018-08-23,3993.54,2377.36
2018-08-24,4030.65,2420.97
2018-08-27,4071.73,2469.82
2018-08-28,4077.69,2477.55
2018-08-29,4124.74,2534.87
2018-08-30,4117.45,2524.15
2018-08-31,4122.75,2530.13
2018-09-04,4105.08,2509.7
2018-09-05,4052.07,2444.65
2018-09-06,4015.85,2400.54
2018-09-07,4000.39,2385.58
2018-09-10,4013.86,2396.55
2018-09-11,4044.78,2432.94
2018-09-12,4032.86,2419.98
2018-09-13,4075.93,2467.33
2018-09-14,4064.0,2454.37
2018-09-17,4005.47,2385.09
2018-09-18,4038.6,2423.22
2018-09-19,4035.51,2420.23
2018-09-20,4080.12,2470.57
2018-09-21,4057.82,2445.4
2018-09-24,4069.09,2457.36
2018-09-25,4074.63,2465.09
2018-09-26,4077.5,2466.83
2018-09-27,4112.02,2508.7
2018-09-28,4111.14,2509.2
2018-10-01,4119.55,2517.42
2018-10-02,4110.25,2505.71
2018-10-03,4114.68,2512.94
2018-10-04,4035.68,2415.49
2018-10-05,3986.34,2357.67
2018-10-08,3962.0,2327.26
2018-10-09,3974.83,2340.22
2018-10-10,3800.02,2136.36
2018-10-11,3752.89,2082.78
2018-10-12,3857.33,2198.42
2018-10-15,3810.64,2142.59
2018-10-16,3921.5,2267.2
2018-10-17,3923.05,2269.94
2018-10-18,3832.11,2168.51
2018-10-19,3828.57,2160.28
2018-10-22,3848.26,2182.96
2018-10-23,3834.1,2168.76
2018-10-24,3658.62,1967.38
2018-10-25,3785.19,2100.22
2018-10-26,3687.83,1999.53
2018-10-29,3611.93,1922.52
2018-10-30,3671.46,1973.12
2018-10-31,3757.76,2063.83
2018-11-01,3807.32,2123.4
2018-11-02,3748.02,2059.35
2018-11-05,3738.73,2045.14
2018-11-06,3767.05,2076.3
2018-11-07,3885.21,2204.65
2018-11-08,3860.43,2177.73
2018-11-09,3795.37,2103.71
2018-11-12,3680.53,1979.35
2018-11-13,3683.63,1980.09
2018-11-14,3655.52,1946.95
2018-11-15,3719.47,2016.23
2018-11-16,3706.42,2002.77
2018-11-19,3586.04,1870.93
2018-11-20,3521.87,1805.39
2018-11-21,3548.65,1831.06
2018-11-23,3522.98,1804.39
2018-11-26,3604.41,1887.63
2018-11-27,3616.58,1901.09
2018-11-28,3732.97,2020.72
2018-11-29,3720.8,2008.76
2018-11-30,3747.8,2039.66
2018-12-03,3813.3,2107.45
2018-12-04,3667.03,1945.95
2018-12-06,3692.92,1973.86
2018-12-07,3571.0,1841.77
2018-12-10,3608.39,1881.15
2018-12-11,3620.34,1892.87
2018-12-12,3652.21,1926.51
2018-12-13,3653.31,1928.26
2018-12-14,3564.36,1828.57
2018-12-17,3483.59,1751.8
2018-12-18,3505.5,1770.99
2018-12-19,3419.42,1687.25
2018-12-20,3369.85,1636.66
2018-12-21,3265.41,1531.24
2018-12-24,3184.43,1458.47
2018-12-26,3383.26,1638.03
2018-12-27,3396.35,1651.75
2018-12-28,3394.58,1649.75
2018-12-31,3423.2,1675.69
2019-01-02,3436.96,1688.16
2019-01-03,3324.67,1574.93
2019-01-04,3466.92,1716.09
2019-01-07,3508.19,1750.76
2019-01-08,3539.93,1785.67
2019-01-09,3568.78,1812.36
2019-01-10,3578.98,1821.59
2019-01-11,3565.89,1810.61
2019-01-14,3534.38,1777.69
2019-01-15,3603.39,1847.77
2019-01-16,3602.73,1847.27
2019-01-17,3631.13,1873.46
2019-01-18,3667.08,1909.87
2019-01-22,3593.63,1837.05
2019-01-23,3598.29,1839.29
2019-01-24,3621.59,1861.49
2019-01-25,3664.86,1908.38
2019-01-28,3619.59,1859.49
2019-01-29,3585.42,1823.08
2019-01-30,3676.63,1919.35
2019-01-31,3731.66,1974.47
2019-02-01,3715.9,1956.26
2019-02-04,3762.06,2004.39
2019-02-05,3795.35,2040.56
2019-02-06,3784.03,2027.09
2019-02-07,3733.21,1972.47
2019-02-08,3740.54,1978.71
2019-02-11,3736.99,1976.21
2019-02-12,3792.24,2035.32
2019-02-13,3794.9,2036.57
2019-02-14,3799.56,2040.06
2019-02-15,3815.54,2059.26
2019-02-19,3823.09,2065.99
2019-02-20,3822.42,2065.74
2019-02-21,3808.44,2048.79
2019-02-22,3836.62,2079.96
2019-02-25,3850.6,2094.92
2019-02-26,3854.6,2098.66
2019-02-27,3852.16,2095.17
2019-02-28,3843.28,2085.45
2019-03-01,3869.91,2115.87
2019-03-04,3870.58,2114.88
2019-03-05,3873.46,2117.87
2019-03-06,3851.49,2092.93
2019-03-07,3804.22,2042.05
2019-03-08,3798.45,2034.82
2019-03-11,3877.45,2119.86
2019-03-12,3898.76,2143.81
2019-03-13,3928.05,2174.98
2019-03-14,3921.39,2166.75
2019-03-15,3957.79,2203.91
2019-03-18,3967.22,2215.38
2019-03-19,3980.56,2231.34
2019-03-20,3996.34,2249.63
2019-03-21,4058.81,2318.76
2019-03-22,3969.66,2214.94
2019-03-25,3962.1,2209.2
2019-03-26,3980.56,2229.17
2019-03-27,3954.99,2202.71
2019-03-28,3964.11,2209.7
2019-03-29,3994.12,2244.39
2019-04-01,4047.03,2304.54
2019-04-02,4062.37,2318.76
2019-04-03,4085.71,2345.47
2019-04-04,4084.16,2343.47
2019-04-05,4105.28,2366.43
2019-04-08,4115.72,2378.66
2019-04-09,4101.27,2361.94
2019-04-10,4123.28,2387.39
2019-04-11,4113.5,2375.66
2019-04-12,4131.29,2395.13
2019-04-15,4131.95,2395.38
2019-04-16,4146.18,2411.6
2019-04-17,4160.63,2427.82
2019-04-18,4165.97,2433.07
2019-04-22,4177.75,2447.54
2019-04-23,4230.88,2509.18
2019-04-24,4217.55,2493.21
2019-04-25,4234.66,2510.18
2019-04-26,4238.44,2517.67
2019-04-29,4246.67,2525.16
2019-04-30,4213.77,2487.72
2019-05-01,4200.2,2468.5
2019-05-02,4181.97,2449.79
2019-05-03,4248.67,2526.65
2019-05-06,4222.66,2497.21
2019-05-07,4140.4,2396.88
2019-05-08,4129.95,2382.4
2019-05-09,4107.72,2360.44
2019-05-10,4112.83,2365.18
2019-05-13,3970.11,2199.22
2019-05-14,4013.68,2247.63
2019-05-15,4070.37,2309.03
2019-05-16,4111.28,2355.95
2019-05-17,4069.26,2307.78
2019-05-20,4000.57,2231.66
2019-05-21,4042.36,2276.34
2019-05-22,4024.35,2256.12
2019-05-23,3962.77,2185.99
2019-05-24,3960.77,2183.0
2019-05-28,3945.88,2166.52
2019-05-29,3913.42,2131.83
2019-05-30,3929.87,2150.05
2019-05-31,3867.18,2078.18
2019-06-03,3782.03,1990.83
2019-06-04,3888.52,2099.64
2019-06-05,3917.42,2130.59
2019-06-06,3948.54,2163.28
2019-06-07,4024.8,2246.14
2019-06-10,4071.71,2297.55
2019-06-11,4077.26,2305.53
2019-06-12,4053.7,2280.08
2019-06-13,4077.71,2306.53
2019-06-14,4060.37,2283.57
2019-06-17,4084.82,2312.52
2019-06-18,4144.18,2379.91
2019-06-19,4159.74,2397.38
2019-06-20,4198.43,2441.05
2019-06-21,4192.2,2435.06
2019-06-24,4192.33,2434.31
2019-06-25,4120.36,2349.96
2019-06-26,4139.52,2370.93
2019-06-27,4155.34,2389.91
2019-06-28,4160.69,2397.15
2019-07-01,4216.83,2459.32
2019-07-02,4233.54,2479.29
2019-07-03,4265.41,2514.5
2019-07-05,4256.72,2506.26
2019-07-08,4226.86,2469.3
2019-07-09,4248.03,2494.27
2019-07-10,4290.36,2542.96
2019-07-11,4287.24,2538.96
2019-07-12,4311.97,2568.18
2019-07-15,4325.79,2582.41
2019-07-16,4303.51,2556.69
2019-07-17,4282.34,2532.22
2019-07-18,4287.24,2540.21
2019-07-19,4255.82,2497.02
2019-07-22,4289.69,2539.96
2019-07-23,4317.77,2571.92
2019-07-24,4348.07,2607.63
2019-07-25,4306.85,2557.19
2019-07-26,4351.19,2608.62
2019-07-29,4336.26,2592.64
2019-07-30,4317.54,2568.68
2019-07-31,4257.83,2500.51
2019-08-01,4236.66,2472.3
2019-08-02,4174.28,2400.39
2019-08-05,4026.78,2226.37
2019-08-06,4083.15,2291.78
2019-08-07,4105.21,2311.51
2019-08-08,4194.55,2415.87
2019-08-09,4155.12,2369.93
2019-08-12,4107.44,2316.0
2019-08-13,4197.45,2419.87
2019-08-14,4072.01,2269.31
2019-08-15,4067.33,2266.32
2019-08-16,4132.61,2337.97
2019-08-19,4198.34,2409.38
2019-08-20,4165.81,2376.92
2019-08-21,4202.8,2418.12
2019-08-22,4189.21,2402.39
2019-08-23,4056.64,2251.09
2019-08-26,4117.91,2316.75
2019-08-27,4109.22,2308.76
2019-08-28,4123.92,2322.24
2019-08-29,4186.98,2393.4
2019-08-30,4176.95,2382.67
2019-09-03,4136.4,2335.48
2019-09-04,4196.11,2402.89
2019-09-05,4272.98,2491.28
2019-09-06,4268.75,2485.53
2019-09-09,4259.84,2473.8
2019-09-10,4247.58,2462.06
2019-09-11,4287.46,2506.26
2019-09-12,4305.29,2524.98
2019-09-13,4289.91,2508.5
2019-09-16,4270.75,2483.29
2019-09-17,4291.25,2507.01
2019-09-18,4289.47,2506.76
2019-09-19,4296.6,2514.0
2019-09-20,4251.15,2460.82
2019-09-23,4253.03,2462.31
2019-09-24,4196.54,2395.4
